series_id,year,period,value,footnote_codes
CUURS12BAA0,1942,M09,49.0,
CUURS12BAA0,1942,M10,49.3,
CUURS12BAA0,1942,M11,49.7,
CUURS12BAA0,1942,M12,50.2,
CUURS12BAA0,1942,M13,48.3,
CUURS12BAA0,1943,M01,50.3,
CUURS12BAA0,1943,M02,50.2,
CUURS12BAA0,1943,M03,50.9,
CUURS12BAA0,1943,M04,52.1,
CUURS12BAA0,1943,M05,52.3,
CUURS12BAA0,1943,M06,51.9,
CUURS12BAA0,1943,M07,51.4,
CUURS12BAA0,1943,M08,51.4,
CUURS12BAA0,1943,M09,51.5,
CUURS12BAA0,1943,M10,51.8,
CUURS12BAA0,1943,M11,51.6,
CUURS12BAA0,1943,M12,51.8,
CUURS12BAA0,1943,M13,51.4,
CUURS12BAA0,1944,M01,51.7,
CUURS12BAA0,1944,M02,51.6,
CUURS12BAA0,1944,M03,51.5,
CUURS12BAA0,1944,M04,51.8,
CUURS12BAA0,1944,M05,51.9,
CUURS12BAA0,1944,M06,52.4,
CUURS12BAA0,1944,M07,52.4,
CUURS12BAA0,1944,M08,52.7,
CUURS12BAA0,1944,M09,52.7,
CUURS12BAA0,1944,M10,52.4,
CUURS12BAA0,1944,M11,52.4,
CUURS12BAA0,1944,M12,52.7,
CUURS12BAA0,1944,M13,52.1,
CUURS12BAA0,1945,M01,52.8,
CUURS12BAA0,1945,M02,53.1,
CUURS12BAA0,1945,M03,52.8,
CUURS12BAA0,1945,M04,52.8,
CUURS12BAA0,1945,M05,53.4,
CUURS12BAA0,1945,M06,53.6,
CUURS12BAA0,1945,M07,53.9,
CUURS12BAA0,1945,M08,53.9,
CUURS12BAA0,1945,M09,53.7,
CUURS12BAA0,1945,M10,53.6,
CUURS12BAA0,1945,M11,53.8,
CUURS12BAA0,1945,M12,53.9,
CUURS12BAA0,1945,M13,53.4,
CUURS12BAA0,1946,M01,54.0,
CUURS12BAA0,1946,M02,53.9,
CUURS12BAA0,1946,M03,54.3,
CUURS12BAA0,1946,M04,54.6,
CUURS12BAA0,1946,M05,55.0,
CUURS12BAA0,1946,M06,55.6,
CUURS12BAA0,1946,M07,58.7,
CUURS12BAA0,1946,M08,60.3,
CUURS12BAA0,1946,M09,61.3,
CUURS12BAA0,1946,M10,62.0,
CUURS12BAA0,1946,M11,63.2,
CUURS12BAA0,1946,M12,64.0,
CUURS12BAA0,1946,M13,58.0,
CUURS12BAA0,1947,M01,63.9,
CUURS12BAA0,1947,M02,63.6,
CUURS12BAA0,1947,M03,65.5,
CUURS12BAA0,1947,M04,65.0,
CUURS12BAA0,1947,M05,65.1,
CUURS12BAA0,1947,M06,65.9,
CUURS12BAA0,1947,M07,66.4,
CUURS12BAA0,1947,M08,67.0,
CUURS12BAA0,1947,M09,68.5,
CUURS12BAA0,1947,M10,68.1,
CUURS12BAA0,1947,M11,68.9,
CUURS12BAA0,1947,M12,69.8,
CUURS12BAA0,1947,M13,66.4,
CUURS12BAA0,1948,M01,70.6,
CUURS12BAA0,1948,M02,69.9,
CUURS12BAA0,1948,M03,69.4,
CUURS12BAA0,1948,M04,71.1,
CUURS12BAA0,1948,M05,71.6,
CUURS12BAA0,1948,M06,72.3,
CUURS12BAA0,1948,M07,72.6,
CUURS12BAA0,1948,M08,73.4,
CUURS12BAA0,1948,M09,73.4,
CUURS12BAA0,1948,M10,73.1,
CUURS12BAA0,1948,M11,72.1,
CUURS12BAA0,1948,M12,71.7,
CUURS12BAA0,1948,M13,71.7,
CUURS12BAA0,1949,M01,71.1,
CUURS12BAA0,1949,M02,70.8,
CUURS12BAA0,1949,M03,71.0,
CUURS12BAA0,1949,M04,71.0,
CUURS12BAA0,1949,M05,71.3,
CUURS12BAA0,1949,M06,71.1,
CUURS12BAA0,1949,M07,70.4,
CUURS12BAA0,1949,M08,70.9,
CUURS12BAA0,1949,M09,71.2,
CUURS12BAA0,1949,M10,71.0,
CUURS12BAA0,1949,M11,70.8,
CUURS12BAA0,1949,M12,70.3,
CUURS12BAA0,1949,M13,70.9,
CUURS12BAA0,1950,M01,69.7,
CUURS12BAA0,1950,M02,69.5,
CUURS12BAA0,1950,M03,69.9,
CUURS12BAA0,1950,M04,69.9,
CUURS12BAA0,1950,M05,70.1,
CUURS12BAA0,1950,M06,70.8,
CUURS12BAA0,1950,M07,71.4,
CUURS12BAA0,1950,M08,71.9,
CUURS12BAA0,1950,M09,72.5,
CUURS12BAA0,1950,M10,72.8,
CUURS12BAA0,1950,M11,72.9,
CUURS12BAA0,1950,M12,74.6,
CUURS12BAA0,1950,M13,71.3,
CUURS12BAA0,1951,M01,75.9,
CUURS12BAA0,1951,M02,77.7,
CUURS12BAA0,1951,M03,77.7,
CUURS12BAA0,1951,M04,77.9,
CUURS12BAA0,1951,M05,78.1,
CUURS12BAA0,1951,M06,77.7,
CUURS12BAA0,1951,M07,77.7,
CUURS12BAA0,1951,M08,77.7,
CUURS12BAA0,1951,M09,77.9,
CUURS12BAA0,1951,M10,78.3,
CUURS12BAA0,1951,M11,79.2,
CUURS12BAA0,1951,M12,79.3,
CUURS12BAA0,1951,M13,77.9,
CUURS12BAA0,1952,M01,79.1,
CUURS12BAA0,1952,M02,78.3,
CUURS12BAA0,1952,M03,78.7,
CUURS12BAA0,1952,M04,78.9,
CUURS12BAA0,1952,M05,78.9,
CUURS12BAA0,1952,M06,79.2,
CUURS12BAA0,1952,M07,80.1,
CUURS12BAA0,1952,M08,80.1,
CUURS12BAA0,1952,M09,80.0,
CUURS12BAA0,1952,M10,79.9,
CUURS12BAA0,1952,M11,80.0,
CUURS12BAA0,1952,M12,80.0,
CUURS12BAA0,1952,M13,79.5,
CUURS12BAA0,1953,M01,79.7,
CUURS12BAA0,1953,M02,79.3,
CUURS12BAA0,1953,M03,79.5,
CUURS12BAA0,1953,M04,79.3,
CUURS12BAA0,1953,M05,79.4,
CUURS12BAA0,1953,M06,79.9,
CUURS12BAA0,1953,M07,80.0,
CUURS12BAA0,1953,M08,80.1,
CUURS12BAA0,1953,M09,80.3,
CUURS12BAA0,1953,M10,80.4,
CUURS12BAA0,1953,M11,80.0,
CUURS12BAA0,1953,M12,80.1,
CUURS12BAA0,1953,M13,79.8,
CUURS12BAA0,1954,M01,80.4,
CUURS12BAA0,1954,M02,80.3,
CUURS12BAA0,1954,M03,80.1,
CUURS12BAA0,1954,M04,80.2,
CUURS12BAA0,1954,M05,80.4,
CUURS12BAA0,1954,M06,80.8,
CUURS12BAA0,1954,M07,81.1,
CUURS12BAA0,1954,M08,81.0,
CUURS12BAA0,1954,M09,81.0,
CUURS12BAA0,1954,M10,80.9,
CUURS12BAA0,1954,M11,80.8,
CUURS12BAA0,1954,M12,80.6,
CUURS12BAA0,1954,M13,80.7,
CUURS12BAA0,1955,M01,80.5,
CUURS12BAA0,1955,M02,80.7,
CUURS12BAA0,1955,M03,80.7,
CUURS12BAA0,1955,M04,80.7,
CUURS12BAA0,1955,M05,80.6,
CUURS12BAA0,1955,M06,80.6,
CUURS12BAA0,1955,M07,80.7,
CUURS12BAA0,1955,M08,80.7,
CUURS12BAA0,1955,M09,80.3,
CUURS12BAA0,1955,M10,80.4,
CUURS12BAA0,1955,M11,80.1,
CUURS12BAA0,1955,M12,80.1,
CUURS12BAA0,1955,M13,80.6,
CUURS12BAA0,1956,M01,79.9,
CUURS12BAA0,1956,M02,80.0,
CUURS12BAA0,1956,M03,80.7,
CUURS12BAA0,1956,M04,80.9,
CUURS12BAA0,1956,M05,81.0,
CUURS12BAA0,1956,M06,81.4,
CUURS12BAA0,1956,M07,82.2,
CUURS12BAA0,1956,M08,82.2,
CUURS12BAA0,1956,M09,82.5,
CUURS12BAA0,1956,M10,82.7,
CUURS12BAA0,1956,M11,82.4,
CUURS12BAA0,1956,M12,82.7,
CUURS12BAA0,1956,M13,81.6,
CUURS12BAA0,1957,M01,82.8,
CUURS12BAA0,1957,M02,83.5,
CUURS12BAA0,1957,M03,83.6,
CUURS12BAA0,1957,M04,83.5,
CUURS12BAA0,1957,M05,83.6,
CUURS12BAA0,1957,M06,83.7,
CUURS12BAA0,1957,M07,84.5,
CUURS12BAA0,1957,M08,84.8,
CUURS12BAA0,1957,M09,85.0,
CUURS12BAA0,1957,M10,85.0,
CUURS12BAA0,1957,M11,85.1,
CUURS12BAA0,1957,M12,85.1,
CUURS12BAA0,1957,M13,84.2,
CUURS12BAA0,1958,M01,85.2,
CUURS12BAA0,1958,M02,85.3,
CUURS12BAA0,1958,M03,85.8,
CUURS12BAA0,1958,M04,85.7,
CUURS12BAA0,1958,M05,85.7,
CUURS12BAA0,1958,M06,85.8,
CUURS12BAA0,1958,M07,86.0,
CUURS12BAA0,1958,M08,86.0,
CUURS12BAA0,1958,M09,86.0,
CUURS12BAA0,1958,M10,86.0,
CUURS12BAA0,1958,M11,86.1,
CUURS12BAA0,1958,M12,86.1,
CUURS12BAA0,1958,M13,85.8,
CUURS12BAA0,1959,M01,86.0,
CUURS12BAA0,1959,M02,86.0,
CUURS12BAA0,1959,M03,86.0,
CUURS12BAA0,1959,M04,86.2,
CUURS12BAA0,1959,M05,85.9,
CUURS12BAA0,1959,M06,86.5,
CUURS12BAA0,1959,M07,86.6,
CUURS12BAA0,1959,M08,86.7,
CUURS12BAA0,1959,M09,87.7,
CUURS12BAA0,1959,M10,87.8,
CUURS12BAA0,1959,M11,88.0,
CUURS12BAA0,1959,M12,88.2,
CUURS12BAA0,1959,M13,86.8,
CUURS12BAA0,1960,M01,87.5,
CUURS12BAA0,1960,M02,87.5,
CUURS12BAA0,1960,M03,87.8,
CUURS12BAA0,1960,M04,88.1,
CUURS12BAA0,1960,M05,88.1,
CUURS12BAA0,1960,M06,88.1,
CUURS12BAA0,1960,M07,88.4,
CUURS12BAA0,1960,M08,88.4,
CUURS12BAA0,1960,M09,88.7,
CUURS12BAA0,1960,M10,89.0,
CUURS12BAA0,1960,M11,89.2,
CUURS12BAA0,1960,M12,89.2,
CUURS12BAA0,1960,M13,88.4,
CUURS12BAA0,1961,M01,89.1,
CUURS12BAA0,1961,M02,89.2,
CUURS12BAA0,1961,M03,89.0,
CUURS12BAA0,1961,M04,89.2,
CUURS12BAA0,1961,M05,89.2,
CUURS12BAA0,1961,M06,89.1,
CUURS12BAA0,1961,M07,89.5,
CUURS12BAA0,1961,M08,89.2,
CUURS12BAA0,1961,M09,89.6,
CUURS12BAA0,1961,M10,89.7,
CUURS12BAA0,1961,M11,89.8,
CUURS12BAA0,1961,M12,89.7,
CUURS12BAA0,1961,M13,89.4,
CUURS12BAA0,1962,M01,89.5,
CUURS12BAA0,1962,M02,89.9,
CUURS12BAA0,1962,M03,89.9,
CUURS12BAA0,1962,M04,90.0,
CUURS12BAA0,1962,M05,89.6,
CUURS12BAA0,1962,M06,89.8,
CUURS12BAA0,1962,M07,90.2,
CUURS12BAA0,1962,M08,90.1,
CUURS12BAA0,1962,M09,90.8,
CUURS12BAA0,1962,M10,90.6,
CUURS12BAA0,1962,M11,90.6,
CUURS12BAA0,1962,M12,90.5,
CUURS12BAA0,1962,M13,90.1,
CUURS12BAA0,1963,M01,90.7,
CUURS12BAA0,1963,M02,90.9,
CUURS12BAA0,1963,M03,91.1,
CUURS12BAA0,1963,M04,91.1,
CUURS12BAA0,1963,M05,90.9,
CUURS12BAA0,1963,M06,91.8,
CUURS12BAA0,1963,M07,92.0,
CUURS12BAA0,1963,M08,92.0,
CUURS12BAA0,1963,M09,92.1,
CUURS12BAA0,1963,M10,92.6,
CUURS12BAA0,1963,M11,92.7,
CUURS12BAA0,1963,M12,92.9,
CUURS12BAA0,1963,M13,91.8,
CUURS12BAA0,1964,M01,93.0,
CUURS12BAA0,1964,M02,93.1,
CUURS12BAA0,1964,M03,92.8,
CUURS12BAA0,1964,M04,92.8,
CUURS12BAA0,1964,M05,92.8,
CUURS12BAA0,1964,M06,92.9,
CUURS12BAA0,1964,M07,93.2,
CUURS12BAA0,1964,M08,93.0,
CUURS12BAA0,1964,M09,93.3,
CUURS12BAA0,1964,M10,93.6,
CUURS12BAA0,1964,M11,93.8,
CUURS12BAA0,1964,M12,93.8,
CUURS12BAA0,1964,M13,93.2,
CUURS12BAA0,1965,M01,93.9,
CUURS12BAA0,1965,M02,94.1,
CUURS12BAA0,1965,M03,94.1,
CUURS12BAA0,1965,M04,93.9,
CUURS12BAA0,1965,M05,94.3,
CUURS12BAA0,1965,M06,94.8,
CUURS12BAA0,1965,M07,95.0,
CUURS12BAA0,1965,M08,94.7,
CUURS12BAA0,1965,M09,94.9,
CUURS12BAA0,1965,M10,95.1,
CUURS12BAA0,1965,M11,95.4,
CUURS12BAA0,1965,M12,95.7,
CUURS12BAA0,1965,M13,94.7,
CUURS12BAA0,1966,M01,95.5,
CUURS12BAA0,1966,M02,96.2,
CUURS12BAA0,1966,M03,96.5,
CUURS12BAA0,1966,M04,96.9,
CUURS12BAA0,1966,M05,96.8,
CUURS12BAA0,1966,M06,97.1,
CUURS12BAA0,1966,M07,97.3,
CUURS12BAA0,1966,M08,98.0,
CUURS12BAA0,1966,M09,98.2,
CUURS12BAA0,1966,M10,98.5,
CUURS12BAA0,1966,M11,98.5,
CUURS12BAA0,1966,M12,98.7,
CUURS12BAA0,1966,M13,97.3,
CUURS12BAA0,1967,M01,98.5,
CUURS12BAA0,1967,M02,98.7,
CUURS12BAA0,1967,M03,98.9,
CUURS12BAA0,1967,M04,99.1,
CUURS12BAA0,1967,M05,99.3,
CUURS12BAA0,1967,M06,99.8,
CUURS12BAA0,1967,M07,99.9,
CUURS12BAA0,1967,M08,100.5,
CUURS12BAA0,1967,M09,100.9,
CUURS12BAA0,1967,M10,101.3,
CUURS12BAA0,1967,M11,101.5,
CUURS12BAA0,1967,M12,101.6,
CUURS12BAA0,1967,M13,100.0,
CUURS12BAA0,1968,M01,102.4,
CUURS12BAA0,1968,M02,102.8,
CUURS12BAA0,1968,M03,103.3,
CUURS12BAA0,1968,M04,103.6,
CUURS12BAA0,1968,M05,104.0,
CUURS12BAA0,1968,M06,104.5,
CUURS12BAA0,1968,M07,105.0,
CUURS12BAA0,1968,M08,105.3,
CUURS12BAA0,1968,M09,106.0,
CUURS12BAA0,1968,M10,106.6,
CUURS12BAA0,1968,M11,106.9,
CUURS12BAA0,1968,M12,107.1,
CUURS12BAA0,1968,M13,104.8,
CUURS12BAA0,1969,M01,107.2,
CUURS12BAA0,1969,M02,107.9,
CUURS12BAA0,1969,M03,108.7,
CUURS12BAA0,1969,M04,109.2,
CUURS12BAA0,1969,M05,109.2,
CUURS12BAA0,1969,M06,109.8,
CUURS12BAA0,1969,M07,110.6,
CUURS12BAA0,1969,M08,111.5,
CUURS12BAA0,1969,M09,112.2,
CUURS12BAA0,1969,M10,112.3,
CUURS12BAA0,1969,M11,112.8,
CUURS12BAA0,1969,M12,113.2,
CUURS12BAA0,1969,M13,110.4,
CUURS12BAA0,1970,M01,113.8,
CUURS12BAA0,1970,M02,115.1,
CUURS12BAA0,1970,M03,115.9,
CUURS12BAA0,1970,M04,116.2,
CUURS12BAA0,1970,M05,116.9,
CUURS12BAA0,1970,M06,117.3,
CUURS12BAA0,1970,M07,117.6,
CUURS12BAA0,1970,M08,118.1,
CUURS12BAA0,1970,M09,119.7,
CUURS12BAA0,1970,M10,120.5,
CUURS12BAA0,1970,M11,121.1,
CUURS12BAA0,1970,M12,121.3,
CUURS12BAA0,1970,M13,117.8,
CUURS12BAA0,1971,M01,121.3,
CUURS12BAA0,1971,M02,121.8,
CUURS12BAA0,1971,M03,122.2,
CUURS12BAA0,1971,M04,122.6,
CUURS12BAA0,1971,M05,123.4,
CUURS12BAA0,1971,M06,124.1,
CUURS12BAA0,1971,M07,123.7,
CUURS12BAA0,1971,M08,123.6,
CUURS12BAA0,1971,M09,124.6,
CUURS12BAA0,1971,M10,125.0,
CUURS12BAA0,1971,M11,124.7,
CUURS12BAA0,1971,M12,125.1,
CUURS12BAA0,1971,M13,123.5,
CUURS12BAA0,1972,M01,124.7,
CUURS12BAA0,1972,M02,125.2,
CUURS12BAA0,1972,M03,125.8,
CUURS12BAA0,1972,M04,126.0,
CUURS12BAA0,1972,M05,126.1,
CUURS12BAA0,1972,M06,126.5,
CUURS12BAA0,1972,M07,127.0,
CUURS12BAA0,1972,M08,127.4,
CUURS12BAA0,1972,M09,128.4,
CUURS12BAA0,1972,M10,128.7,
CUURS12BAA0,1972,M11,129.0,
CUURS12BAA0,1972,M12,128.9,
CUURS12BAA0,1972,M13,127.0,
CUURS12BAA0,1973,M01,129.0,
CUURS12BAA0,1973,M02,130.6,
CUURS12BAA0,1973,M03,132.5,
CUURS12BAA0,1973,M04,133.4,
CUURS12BAA0,1973,M05,134.1,
CUURS12BAA0,1973,M06,134.7,
CUURS12BAA0,1973,M07,134.8,
CUURS12BAA0,1973,M08,137.1,
CUURS12BAA0,1973,M09,138.1,
CUURS12BAA0,1973,M10,139.4,
CUURS12BAA0,1973,M11,140.5,
CUURS12BAA0,1973,M12,141.4,
CUURS12BAA0,1973,M13,135.5,
CUURS12BAA0,1974,M01,142.8,
CUURS12BAA0,1974,M02,144.9,
CUURS12BAA0,1974,M03,147.0,
CUURS12BAA0,1974,M04,148.1,
CUURS12BAA0,1974,M05,149.3,
CUURS12BAA0,1974,M06,150.9,
CUURS12BAA0,1974,M07,151.8,
CUURS12BAA0,1974,M08,153.5,
CUURS12BAA0,1974,M09,155.8,
CUURS12BAA0,1974,M10,157.2,
CUURS12BAA0,1974,M11,158.5,
CUURS12BAA0,1974,M12,159.2,
CUURS12BAA0,1974,M13,151.6,
CUURS12BAA0,1975,M01,159.6,
CUURS12BAA0,1975,M02,160.4,
CUURS12BAA0,1975,M03,161.1,
CUURS12BAA0,1975,M04,161.3,
CUURS12BAA0,1975,M05,162.0,
CUURS12BAA0,1975,M06,163.5,
CUURS12BAA0,1975,M07,165.0,
CUURS12BAA0,1975,M08,165.6,
CUURS12BAA0,1975,M09,166.9,
CUURS12BAA0,1975,M10,168.1,
CUURS12BAA0,1975,M11,168.5,
CUURS12BAA0,1975,M12,168.5,
CUURS12BAA0,1975,M13,164.2,
CUURS12BAA0,1976,M01,169.1,
CUURS12BAA0,1976,M02,169.7,
CUURS12BAA0,1976,M03,169.7,
CUURS12BAA0,1976,M04,170.3,
CUURS12BAA0,1976,M05,171.1,
CUURS12BAA0,1976,M06,171.9,
CUURS12BAA0,1976,M07,172.7,
CUURS12BAA0,1976,M08,173.1,
CUURS12BAA0,1976,M09,174.5,
CUURS12BAA0,1976,M10,175.1,
CUURS12BAA0,1976,M11,175.6,
CUURS12BAA0,1976,M12,175.5,
CUURS12BAA0,1976,M13,172.4,
CUURS12BAA0,1977,M01,176.7,
CUURS12BAA0,1977,M02,178.7,
CUURS12BAA0,1977,M03,180.4,
CUURS12BAA0,1977,M04,181.9,
CUURS12BAA0,1977,M05,183.1,
CUURS12BAA0,1977,M06,183.8,
CUURS12BAA0,1977,M07,184.8,
CUURS12BAA0,1977,M08,185.0,
CUURS12BAA0,1977,M09,186.5,
CUURS12BAA0,1977,M10,187.0,
CUURS12BAA0,1977,M11,187.4,
CUURS12BAA0,1977,M12,186.9,
CUURS12BAA0,1977,M13,183.5,
CUURS12BAA0,1978,M01,187.6,
CUURS12BAA0,1978,M02,188.2,
CUURS12BAA0,1978,M03,189.6,
CUURS12BAA0,1978,M04,190.8,
CUURS12BAA0,1978,M05,191.7,
CUURS12BAA0,1978,M06,193.9,
CUURS12BAA0,1978,M07,196.3,
CUURS12BAA0,1978,M08,196.5,
CUURS12BAA0,1978,M09,197.8,
CUURS12BAA0,1978,M10,198.4,
CUURS12BAA0,1978,M11,199.7,
CUURS12BAA0,1978,M12,201.1,
CUURS12BAA0,1978,M13,194.3,
CUURS12BAA0,1979,M01,202.3,
CUURS12BAA0,1979,M02,204.1,
CUURS12BAA0,1979,M03,204.8,
CUURS12BAA0,1979,M04,207.7,
CUURS12BAA0,1979,M05,210.6,
CUURS12BAA0,1979,M06,213.8,
CUURS12BAA0,1979,M07,216.1,
CUURS12BAA0,1979,M08,217.7,
CUURS12BAA0,1979,M09,219.5,
CUURS12BAA0,1979,M10,220.1,
CUURS12BAA0,1979,M11,222.4,
CUURS12BAA0,1979,M12,223.7,
CUURS12BAA0,1979,M13,213.6,
CUURS12BAA0,1980,M01,227.2,
CUURS12BAA0,1980,M02,231.1,
CUURS12BAA0,1980,M03,234.6,
CUURS12BAA0,1980,M04,237.4,
CUURS12BAA0,1980,M05,239.4,
CUURS12BAA0,1980,M06,242.5,
CUURS12BAA0,1980,M07,244.1,
CUURS12BAA0,1980,M08,246.0,
CUURS12BAA0,1980,M09,247.2,
CUURS12BAA0,1980,M10,247.9,
CUURS12BAA0,1980,M11,249.2,
CUURS12BAA0,1980,M12,250.5,
CUURS12BAA0,1980,M13,241.4,
CUURS12BAA0,1981,M01,253.2,
CUURS12BAA0,1981,M02,255.9,
CUURS12BAA0,1981,M03,258.3,
CUURS12BAA0,1981,M04,261.0,
CUURS12BAA0,1981,M05,261.9,
CUURS12BAA0,1981,M06,265.4,
CUURS12BAA0,1981,M07,267.8,
CUURS12BAA0,1981,M08,270.5,
CUURS12BAA0,1981,M09,274.4,
CUURS12BAA0,1981,M10,274.7,
CUURS12BAA0,1981,M11,274.1,
CUURS12BAA0,1981,M12,274.9,
CUURS12BAA0,1981,M13,266.0,
CUURS12BAA0,1982,M01,275.7,
CUURS12BAA0,1982,M02,275.5,
CUURS12BAA0,1982,M03,274.7,
CUURS12BAA0,1982,M04,275.1,
CUURS12BAA0,1982,M05,275.1,
CUURS12BAA0,1982,M06,279.7,
CUURS12BAA0,1982,M07,281.1,
CUURS12BAA0,1982,M08,281.3,
CUURS12BAA0,1982,M09,283.0,
CUURS12BAA0,1982,M10,281.8,
CUURS12BAA0,1982,M11,282.9,
CUURS12BAA0,1982,M12,281.6,
CUURS12BAA0,1982,M13,279.0,
CUURS12BAA0,1983,M01,282.1,
CUURS12BAA0,1983,M02,282.0,
CUURS12BAA0,1983,M03,283.0,
CUURS12BAA0,1983,M04,283.5,
CUURS12BAA0,1983,M05,284.3,
CUURS12BAA0,1983,M06,286.1,
CUURS12BAA0,1983,M07,288.3,
CUURS12BAA0,1983,M08,289.9,
CUURS12BAA0,1983,M09,291.4,
CUURS12BAA0,1983,M10,291.2,
CUURS12BAA0,1983,M11,291.7,
CUURS12BAA0,1983,M12,291.8,
CUURS12BAA0,1983,M13,287.1,
CUURS12BAA0,1984,M01,294.4,
CUURS12BAA0,1984,M02,296.4,
CUURS12BAA0,1984,M03,296.7,
CUURS12BAA0,1984,M04,298.2,
CUURS12BAA0,1984,M05,298.7,
CUURS12BAA0,1984,M06,300.0,
CUURS12BAA0,1984,M07,301.4,
CUURS12BAA0,1984,M08,302.9,
CUURS12BAA0,1984,M09,303.9,
CUURS12BAA0,1984,M10,303.7,
CUURS12BAA0,1984,M11,306.0,
CUURS12BAA0,1984,M12,305.1,
CUURS12BAA0,1984,M13,300.6,
CUURS12BAA0,1985,M01,306.3,
CUURS12BAA0,1985,M02,309.2,
CUURS12BAA0,1985,M03,310.4,
CUURS12BAA0,1985,M04,312.4,
CUURS12BAA0,1985,M05,314.2,
CUURS12BAA0,1985,M06,314.2,
CUURS12BAA0,1985,M07,315.5,
CUURS12BAA0,1985,M08,315.8,
CUURS12BAA0,1985,M09,316.5,
CUURS12BAA0,1985,M10,317.4,
CUURS12BAA0,1985,M11,318.8,
CUURS12BAA0,1985,M12,319.7,
CUURS12BAA0,1985,M13,314.2,
CUURS12BAA0,1986,M01,320.3,
CUURS12BAA0,1986,M02,320.1,
CUURS12BAA0,1986,M03,319.1,
CUURS12BAA0,1986,M04,317.8,
CUURS12BAA0,1986,M05,318.9,
CUURS12BAA0,1986,M06,321.7,
CUURS12BAA0,1986,M07,323.0,
CUURS12BAA0,1986,M08,323.1,
CUURS12BAA0,1986,M09,325.8,
CUURS12BAA0,1986,M10,324.7,
CUURS12BAA0,1986,M11,324.1,
CUURS12BAA0,1986,M12,325.2,
CUURS12BAA0,1986,M13,322.0,
CUURS12BAA0,1987,M01,327.7,
CUURS12BAA0,1987,M02,329.0,
CUURS12BAA0,1987,M03,329.4,
CUURS12BAA0,1987,M04,333.8,
CUURS12BAA0,1987,M05,336.2,
CUURS12BAA0,1987,M06,339.0,
CUURS12BAA0,1987,M07,339.1,
CUURS12BAA0,1987,M08,342.2,
CUURS12BAA0,1987,M09,342.8,
CUURS12BAA0,1987,M10,344.1,
CUURS12BAA0,1987,M11,342.6,
CUURS12BAA0,1987,M12,343.5,
CUURS12BAA0,1987,M13,337.5,
CUURS12BAA0,1988,M01,344.6,
CUURS12BAA0,1988,M02,344.5,
CUURS12BAA0,1988,M03,345.5,
CUURS12BAA0,1988,M04,346.6,
CUURS12BAA0,1988,M05,349.2,
CUURS12BAA0,1988,M06,352.2,
CUURS12BAA0,1988,M07,356.1,
CUURS12BAA0,1988,M08,357.8,
CUURS12BAA0,1988,M09,361.6,
CUURS12BAA0,1988,M10,359.9,
CUURS12BAA0,1988,M11,361.9,
CUURS12BAA0,1988,M12,362.8,
CUURS12BAA0,1988,M13,353.6,
CUURS12BAA0,1989,M01,363.0,
CUURS12BAA0,1989,M02,362.4,
CUURS12BAA0,1989,M03,363.9,
CUURS12BAA0,1989,M04,366.0,
CUURS12BAA0,1989,M05,369.4,
CUURS12BAA0,1989,M06,372.1,
CUURS12BAA0,1989,M07,373.6,
CUURS12BAA0,1989,M08,373.0,
CUURS12BAA0,1989,M09,376.3,
CUURS12BAA0,1989,M10,377.1,
CUURS12BAA0,1989,M11,375.8,
CUURS12BAA0,1989,M12,375.4,
CUURS12BAA0,1989,M13,370.7,
CUURS12BAA0,1990,M01,379.0,
CUURS12BAA0,1990,M02,382.0,
CUURS12BAA0,1990,M03,386.0,
CUURS12BAA0,1990,M04,387.8,
CUURS12BAA0,1990,M05,388.8,
CUURS12BAA0,1990,M06,390.2,
CUURS12BAA0,1990,M07,393.8,
CUURS12BAA0,1990,M08,396.8,
CUURS12BAA0,1990,M09,399.3,
CUURS12BAA0,1990,M10,401.0,
CUURS12BAA0,1990,M11,401.8,
CUURS12BAA0,1990,M12,402.7,
CUURS12BAA0,1990,M13,392.4,
CUURS12BAA0,1991,M01,405.5,
CUURS12BAA0,1991,M02,406.3,
CUURS12BAA0,1991,M03,407.5,
CUURS12BAA0,1991,M04,406.8,
CUURS12BAA0,1991,M05,408.3,
CUURS12BAA0,1991,M06,409.6,
CUURS12BAA0,1991,M07,411.3,
CUURS12BAA0,1991,M08,413.9,
CUURS12BAA0,1991,M09,415.4,
CUURS12BAA0,1991,M10,413.4,
CUURS12BAA0,1991,M11,414.1,
CUURS12BAA0,1991,M12,417.2,
CUURS12BAA0,1991,M13,410.8,
CUURS12BAA0,1992,M01,417.1,
CUURS12BAA0,1992,M02,416.6,
CUURS12BAA0,1992,M03,419.9,
CUURS12BAA0,1992,M04,420.0,
CUURS12BAA0,1992,M05,421.0,
CUURS12BAA0,1992,M06,426.2,
CUURS12BAA0,1992,M07,425.7,
CUURS12BAA0,1992,M08,427.5,
CUURS12BAA0,1992,M09,428.0,
CUURS12BAA0,1992,M10,427.7,
CUURS12BAA0,1992,M11,426.2,
CUURS12BAA0,1992,M12,426.2,
CUURS12BAA0,1992,M13,423.5,
CUURS12BAA0,1993,M01,426.1,
CUURS12BAA0,1993,M02,429.1,
CUURS12BAA0,1993,M03,431.2,
CUURS12BAA0,1993,M04,432.1,
CUURS12BAA0,1993,M05,431.6,
CUURS12BAA0,1993,M06,434.7,
CUURS12BAA0,1993,M07,435.4,
CUURS12BAA0,1993,M08,435.0,
CUURS12BAA0,1993,M09,436.4,
CUURS12BAA0,1993,M10,439.6,
